site,date,year,rep,bench,horiz_m,lower_limit,upper_limit,sqrt(lower),sqt(upper),ln(lower)+1,ln(upper)+1,bottom,lower_elev_m,upper_elev_m,sqrt(lower_elev),sqrt(upper_elev),patch1_upper,patch1_lower,patch2_upper,patch2_lower,patch3_upper,patch3_lower,patch4_upper,patch4_lower,patch5_upper,patch5_lower,patch6_upper,patch6_lower,patch7_upper,patch7_lower,patch8_upper,patch8_lower,patch9_upper,patch9_lower,patch10_upper,patch10_lower,gap1_upper,gap1_lower,gap2_upper,gap2_lower,gap3_upper,gap3_lower,gap4_upper,gap4_lower,gap5_upper,gap5_lower,cliff_tidal_height_top (cm),cliff_tidal_height_bottom (cm),notes,lowest_mussel,sqrt_lowest_mussel,ln_lowest_mussel,highest_mussel,n_patches,n_gaps
Terrace,4/4/2017,2017,7.25,2,1.25,-80,-25,8.94427191,5,4.394449155,3.258096538,-195,0.57,1.12,0.754983444,1.058300524,-85,-120,-130,-145,,,,,,,,,,,,,,,,,-61,-66,,,,,,,,,,,,-145,-12.04159458,-4.976733742,-25,2,1
Terrace,4/4/2017,2017,7,2,1,-95,0,9.746794345,0,4.564348191,0,210,0.42,1.37,0.64807407,1.170469991,-115,-130,-137,-170,,,,,,,,,,,,,,,,,-57,-62,-44,-55,,,,,,,,,,-170,-13.03840481,-5.135798437,0,2,2
Terrace,4/4/2017,2017,12,2,6,-52,0,7.211102551,0,3.970291914,0,-180,0.61,1.13,0.781024968,1.063014581,-56,-56,-58,-61,-71,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,-8.485281374,-4.276666119,0,3,0
Asilomar,5/4/2017,2017,0,1,0,-210,-20,14.49137675,4.472135955,5.351858133,3.044522438,-215,0.12,1.341428571,0.346410162,1.158200575,,,,,,,,,,,,,,,,,,,,,-44,-69,-72,-88,-109,-115,,,,,,,horizontal 0 to -47,-210,-14.49137675,-5.347107531,-20,0,3
Asilomar,5/4/2017,2017,0.25,1,0.25,-199,0,14.10673598,0,5.298317367,0,-200,0.12,1.47,0.346410162,1.212435565,,,,,,,,,,,,,,,,,,,,,-15,-28,-39,-44,-65,-92,-155,-161,,,,,"h. 0 to -19, -90 to -119, -175 to -200",-199,-14.10673598,-5.293304825,0,0,4
Asilomar,5/4/2017,2017,0.5,1,0.5,-200,0,14.14213562,0,5.303304908,0,-200,0.12,1.53,0.346410162,1.236931688,-92,-95,-80,-81,-173,-174,,,,,,,,,,,,,,,-5,-15,-38,-65,-76,-113,-135,-136,-167,-185,,,"h. 0 to -43, -115 to -136, -175 to -200",-200,-14.14213562,-5.298317367,0,3,5
Asilomar,5/4/2017,2017,0.75,1,0.75,-210,-52,14.49137675,7.211102551,5.351858133,3.970291914,-210,0.12,1.0412,0.346410162,1.020392082,-17,-23,-25,-31,-32,-37,,,,,,,,,,,,,,,-61,-65,-101,-129,-166,-171,-178,-180,,,,,"h. 0 to -40, -175 to -210",-210,-14.49137675,-5.347107531,-17,3,4
Asilomar,5/4/2017,2017,1,1,1,-203,-52,14.24780685,7.211102551,5.318119994,3.970291914,-210,0.31,1.283263158,0.556776436,1.132812058,,,,,,,,,,,,,,,,,,,,,-106,-126,-183,-189,,,,,,,,,"h. 0 to -34, -185 to -201, -90 to -107",-203,-14.24780685,-5.313205979,-52,0,2
Asilomar,5/4/2017,2017,1.25,1,1.25,-200,-45,14.14213562,6.708203932,5.303304908,3.828641396,-220,0.31,1.355853659,0.556776436,1.164411293,-20,-20,-25,-34,,,,,,,,,,,,,,,,,-115,-126,,,,,,,,,,,"h. 0 to -34, -190 to -220",-200,-14.14213562,-5.298317367,-20,2,1
Asilomar,5/4/2017,2017,1.5,1,1.5,-220,-45,14.83239697,6.708203932,5.398162702,3.828641396,-220,0.31,1.463846154,0.556776436,1.2098951,-142,-153,-198,-199,,,,,,,,,,,,,,,,,-140,-175,-195,-204,,,,,,,,,"h. 0 to -20, -195 to -220",-220,-14.83239697,-5.393627546,-45,2,2
Asilomar,5/4/2017,2017,1.75,1,1.75,-192,-41,13.85640646,6.403124237,5.262690189,3.737669618,-200,0.31,1.431435897,0.556776436,1.196426303,-198,-200,,,,,,,,,,,,,,,,,,,-46,-51,-135,-168,,,,,,,,,h. -195 to -200,-200,-14.14213562,-5.298317367,-41,1,2
Asilomar,5/4/2017,2017,2,1,2,-200,-66,14.14213562,8.124038405,5.303304908,4.204692619,-200,0.38,1.220857143,0.6164414,1.104924044,-2,-21,-33,-39,-44,-62,,,,,,,,,,,,,,,-70,-74,-88,-93,-176,-177,-189,-191,,,,,,-200,-14.14213562,-5.298317367,-2,3,4
Asilomar,5/4/2017,2017,2.25,1,2.25,-200,-71,14.14213562,8.426149773,5.303304908,4.276666119,-200,0.38,1.213,0.6164414,1.101362792,-20,-28,,,,,,,,,,,,,,,,,,,-35,-139,-162,-174,,,,,,,,,"h. 0 to -34, -100 to -114, -195 to -200",-200,-14.14213562,-5.298317367,-20,1,2
Asilomar,5/4/2017,2017,2.5,1,2.5,-200,-65,14.14213562,8.062257748,5.303304908,4.189654742,-200,0.38,1.04,0.6164414,1.019803903,-26,-26,,,,,,,,,,,,,,,,,,,-162,-169,-183,-186,,,,,,,,,h. -175 to -190,-200,-14.14213562,-5.298317367,-26,1,2
Asilomar,5/4/2017,2017,2.75,1,2.75,-200,-71,14.14213562,8.426149773,5.303304908,4.276666119,-200,0.38,1.109212121,0.6164414,1.053191398,-17,-22,-63,-65,,,,,,,,,,,,,,,,,-95,-98,-106,-112,-128,-130,-180,-184,,,,,,-200,-14.14213562,-5.298317367,-17,2,4
Asilomar,5/4/2017,2017,3,1,3,-190,-70,13.78404875,8.366600265,5.252273428,4.262679877,-190,0.28,0.93,0.529150262,0.964365076,-21,-25,-30,-64,-126,-130,-149,-154,-161,-164,-169,-170,,,,,,,,,-73,-74,-119,-171,,,,,,,,,"h. -71 to -81, -180 to -190",-190,-13.78404875,-5.247024072,-21,6,2
Asilomar,5/4/2017,2017,3.25,1,3.25,-150,-23,12.24744871,4.795831523,5.017279837,3.17805383,-150,0.28,1.239765625,0.529150262,1.11344763,-101,-108,-113,-126,,,,,,,,,,,,,,,,,-46,-50,-95,-130,-139,-148,,,,,,,h. 0 to -9,-150,-12.24744871,-5.010635294,-23,2,3
Asilomar,5/4/2017,2017,3.5,1,3.5,-79,0,8.888194417,0,4.382026635,0,-130,0.642166667,1.34,0.801353022,1.15758369,-94,-127,,,,,,,,,,,,,,,,,,,-2,-15,,,,,,,,,,,h. -128 to -130,-127,-11.26942767,-4.844187086,0,1,1
Asilomar,5/4/2017,2017,3.75,1,3.75,-84,0,9.16515139,0,4.442651256,0,-130,0.368,0.72,0.606630036,0.848528137,-110,-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h. -125 to -130,-117,-10.81665383,-4.762173935,0,1,0
Asilomar,5/4/2017,2017,4,1,4,-83,0,9.110433579,0,4.430816799,0,-110,0.35424,0.58,0.595180645,0.761577311,-94,-96,,,,,,,,,,,,,,,,,,,-40,-57,,,,,,,,,,,h. -142 to -160,-96,-9.797958971,-4.564348191,0,1,1
Asilomar,4/23/2017,2017,5,2,0,-145,-26,12.04159458,5.099019514,4.983606622,3.295836866,-145,0.29,1.48,0.538516481,1.216552506,,,,,,,,,,,,,,,,,,,,,-31,-40,-47,-60,,,,,,,,,,-145,-12.04159458,-4.976733742,-26,0,2
Asilomar,4/23/2017,2017,5.25,2,0.25,-145,-39,12.04159458,6.244997998,4.983606622,3.688879454,-145,0.29,1.35,0.538516481,1.161895004,-94,-96,,,,,,,,,,,,,,,,,,,-41,-56,-81,-100,,,,,,,,,,-145,-12.04159458,-4.976733742,-39,1,2
Asilomar,4/23/2017,2017,5.5,2,0.5,-145,-34,12.04159458,5.830951895,4.983606622,3.555348061,-145,0.33,1.44,0.574456265,1.2,,,,,,,,,,,,,,,,,,,,,-86,-94,,,,,,,,,,,,-145,-12.04159458,-4.976733742,-34,0,1
Asilomar,4/23/2017,2017,5.75,2,0.75,-129,-28,11.35781669,5.291502622,4.86753445,3.36729583,-145,0.54,1.55,0.734846923,1.24498996,,,,,,,,,,,,,,,,,,,,,-38,-38,-79,-98,,,,,,,,,,-129,-11.35781669,-4.859812404,-28,0,2
Asilomar,4/23/2017,2017,6,2,1,-180,-36,13.41640786,6,5.198497031,3.610917913,-180,0.21,1.47,0.458257569,1.212435565,-16,-19,,,,,,,,,,,,,,,,,,,-87,-99,-116,-129,,,,,,,,,horizontal -114 to -133,-180,-13.41640786,-5.192956851,-16,1,2
Asilomar,4/23/2017,2017,6.25,2,1.25,-50,0,7.071067812,0,3.931825633,0,-60,0.71,1.21,0.842614977,1.1,,,,,,,,,,,,,,,,,,,,,-36,-41,,,,,,,,,,,,-50,-7.071067812,-3.912023005,0,0,1
Asilomar,4/23/2017,2017,6.5,2,1.5,-60,0,7.745966692,0,4.110873864,0,-65,0.54,1.14,0.734846923,1.067707825,,,,,,,,,,,,,,,,,,,,,-36,-44,,,,,,,,,,,horizontal -36 to -42,-60,-7.745966692,-4.094344562,0,0,1
Asilomar,4/23/2017,2017,6.75,2,1.75,-42,0,6.480740698,0,3.761200116,0,-60,0.66,1.08,0.81240384,1.039230485,-51,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,-7.549834435,-4.043051268,0,1,0
Asilomar,4/23/2017,2017,7,2,2,-60,0,7.745966692,0,4.110873864,0,-65,0.5,1.1,0.707106781,1.048808848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-7.745966692,-4.094344562,0,0,0
Asilomar,4/23/2017,2017,7.25,2,2.25,-60,0,7.745966692,0,4.110873864,0,-60,0.53,1.1,0.728010989,1.048808848,,,,,,,,,,,,,,,,,,,,,-30,-39,-51,-55,,,,,,,,,horizontal -28 to -37,-60,-7.745966692,-4.094344562,0,0,2
Asilomar,4/23/2017,2017,7.5,2,2.5,-50,0,7.071067812,0,3.931825633,0,-55,0.55,1.05,0.741619849,1.024695077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,-7.071067812,-3.912023005,0,0,0
Asilomar,4/23/2017,2017,7.75,2,2.75,-63,-20,7.937253933,4.472135955,4.158883083,3.044522438,-80,0.51,0.94,0.714142843,0.969535971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,-7.937253933,-4.143134726,-20,0,0
Asilomar,4/23/2017,2017,8,2,3,-68,-31,8.246211251,5.567764363,4.234106505,3.465735903,-85,0.66,1.03,0.81240384,1.014889157,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,-8.246211251,-4.219507705,0,1,0
Hopkins,4/24/2017,2017,0,1,0,-112,-59,10.58300524,7.681145748,4.727387819,4.094344562,-190,0.164,0.588,0.404969135,0.766811581,-26,-46,-49,-58,-124,-126,,,,,,,,,,,,,,,-68,-70,,,,,,,,,,,,-126,-11.22497216,-4.836281907,-26,3,1
Hopkins,4/24/2017,2017,0.25,1,0.25,-96,-15,9.797958971,3.872983346,4.574710979,2.772588722,-185,0.165714286,0.802142857,0.407080196,0.895624283,-35,-38,-102,-105,-108,-109,,,,,,,,,,,,,,,-31,-48,,,,,,,,,,,,-109,-10.44030651,-4.691347882,-15,3,1
Hopkins,4/24/2017,2017,0.5,1,0.5,-90,0,9.486832981,0,4.510859507,0,-175,0.083225806,0.78,0.288488832,0.883176087,-95,-99,-114,-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-10.81665383,-4.762173935,0,2,0
Hopkins,4/24/2017,2017,0.75,1,0.75,-65,0,8.062257748,0,4.189654742,0,-160,0.167826087,0.62,0.409665824,0.787400787,-76,-77,-82,-89,,,,,,,,,,,,,,,,,-32,-43,,,,,,,,,,,,-89,-9.433981132,-4.48863637,0,2,1
Hopkins,4/24/2017,2017,1,1,1,-40,0,6.32455532,0,3.713572067,0,-140,0.310769231,0.56,0.557466798,0.748331477,-45,-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,-6.8556546,-3.850147602,0,1,0
Hopkins,4/24/2017,2017,1.25,1,1.25,-48,-10,6.92820323,3.16227766,3.891820298,2.397895273,-140,0.361142857,0.613571429,0.600951626,0.783308004,-59,-62,-65,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,-8.124038405,-4.189654742,-10,2,0
Hopkins,4/24/2017,2017,1.5,1,1.5,-107,0,10.34408043,0,4.682131227,0,-145,0.002214286,0.82,0.047056197,0.905538514,,,,,,,,,,,,,,,,,,,,,-35,-47,-75,-77,,,,,,,,,,-107,-10.34408043,-4.672828834,0,0,2
Hopkins,4/24/2017,2017,1.75,1,1.75,-100,0,10,0,4.615120517,0,-165,0.032857143,0.74,0.181265393,0.860232527,,,,,,,,,,,,,,,,,,,,,-75,-86,,,,,,,,,,,,-100,-10,-4.605170186,0,0,1
Hopkins,4/24/2017,2017,2,1,2,-87,0,9.327379053,0,4.477336814,0,-150,-0.0878,0.44,-0.296310648,0.663324958,,,,,,,,,,,,,,,,,,,,,-63,-64,-95,-95,,,,,,,,,,-87,-9.327379053,-4.465908119,0,0,2
Hopkins,4/24/2017,2017,2.25,1,2.25,-47,0,6.8556546,0,3.871201011,0,-160,0.120533333,0.39,0.347179108,0.6244998,,,,,,,,,,,,,,,,,,,,,-25,-28,,,,,,,,,,,horizontal 0 to -52,-47,-6.8556546,-3.850147602,0,0,1
Hopkins,4/24/2017,2017,2.5,1,2.5,-45,0,6.708203932,0,3.828641396,0,-140,0.1475,0.44,0.384057287,0.663324958,-48,-55,-81,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -30,-83,-9.110433579,-4.418840608,0,2,0
Hopkins,4/24/2017,2017,2.75,1,2.75,-55,0,7.416198487,0,4.025351691,0,-145,0.049230769,0.43,0.221880078,0.655743852,-72,-73,,,,,,,,,,,,,,,,,,,-5,-14,-17,-27,,,,,,,,,"NO BED, RIPPED OUT",-73,-8.544003745,-4.290459441,0,1,2
Hopkins,4/24/2017,2017,3,1,3,,,,,,,-150,,,,,-29,-34,-62,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,-8.246211251,-4.219507705,-29,2,0
Hopkins,4/24/2017,2017,3.25,1,3.25,-64,0,8,0,4.17438727,0,-120,-0.0116,0.59,-0.107703296,0.768114575,-70,-71,-77,-80,-116,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,crest,-118,-10.86278049,-4.770684624,0,3,0
Hopkins,4/24/2017,2017,3.5,1,3.5,-78,0,8.831760866,0,4.369447852,0,-135,-0.3265,0.59,-0.571401785,0.768114575,-93,-95,-97,-100,-121,-121,,,,,,,,,,,,,,,,,,,,,,,,,,,crest,-121,-11,-4.795790546,0,3,0
Hopkins,4/24/2017,2017,3.75,1,3.75,72,0,8.485281374,0,4.290459441,0,-210,1.53,0.81,1.236931688,0.9,-105,-129,-155,-165,-179,-179,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -75 to -165,-179,-13.37908816,-5.187385806,72,3,0
Hopkins,4/24/2017,2017,4,1,4,-72,0,8.485281374,0,4.290459441,0,-175,0.27,0.99,0.519615242,0.994987437,-79,-91,-100,-100,-119,-159,-160,-162,-168,-172,,,,,,,,,,,,,,,,,,,,,,,horizontal -80 to -150,-172,-13.11487705,-5.147494477,0,5,0
Hopkins,4/24/2017,2017,4.25,1,4.25,-75,0,8.660254038,0,4.33073334,0,-250,0.22,0.97,0.469041576,0.98488578,-91,-99,-126,-155,-166,-166,-175,-177,-183,-189,,,,,,,,,,,,,,,,,,,,,,,horizontal -85 to -161,-189,-13.74772708,-5.241747015,0,5,0
Hopkins,4/24/2017,2017,4.5,1,4.5,-81,-13,9,3.605551275,4.406719247,2.63905733,-260,0.16,0.84,0.4,0.916515139,-208,-210,-95,-107,-140,-160,-170,-171,-176,-181,-184,-188,-191,-191,-208,-210,-226,-228,,,,,,,,,,,,,,,horizontal -100 to -160,-228,-15.09966887,-5.429345629,-13,9,0
Hopkins,4/24/2017,2017,4.75,1,4.75,-81,-56,9,7.483314774,4.406719247,4.043051268,-270,0.53173913,0.694782609,0.72920445,0.833536207,-102,-127,-130,-173,-224,-224,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -100 to -160,-224,-14.96662955,-5.411646052,-56,3,0
Hopkins,4/24/2017,2017,5,1,5,-117,-55,10.81665383,7.416198487,4.770684624,4.025351691,-275,0.456367347,0.866326531,0.675549663,0.930766636,-125,-157,-160,-171,-210,-212,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -113 to -155,-212,-14.56021978,-5.356586275,-55,3,0
Hopkins,4/24/2017,2017,5.25,1,5.25,-113,-54,10.63014581,7.348469228,4.736198448,4.007333185,-250,0.402772727,0.839909091,0.63464378,0.916465543,-169,-170,-122,-155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"horizontal -105 to -135, -170 to -179",-170,-13.03840481,-5.135798437,-54,2,0
Hopkins,4/24/2017,2017,5.5,1,5.5,-100,-46,10,6.782329983,4.615120517,3.850147602,-245,0.463809524,0.882952381,0.681035626,0.939655459,-100,-118,-124,-131,-150,-150,-152,-156,-165,-169,-185,-185,-173,-173,-176,-178,,,,,,,,,,,,,,,,,horizontal -108 to -118,-185,-13.60147051,-5.220355825,-46,8,0
Hopkins,4/24/2017,2017,5.75,1,5.75,-91,-39,9.539392014,6.244997998,4.521788577,3.688879454,-230,0.505333333,0.896571429,0.710868014,0.946874558,-23,-29,-103,-103,-110,-110,-120,-120,-125,-125,-139,-141,-149,-153,,,,,,,-80,-85,,,,,,,,,,,horizontal -114 to -125,-153,-12.36931688,-5.030437921,-23,7,1
Hopkins,4/24/2017,2017,6,1,6,-102,-20,10.09950494,4.472135955,4.634728988,3.044522438,-240,0.273052632,0.881578947,0.522544382,0.938924357,-107,-110,-134,-137,-157,-157,-172,-172,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -110 to -134,-172,-13.11487705,-5.147494477,-20,4,0
Hopkins,4/24/2017,2017,6.25,1,6.25,-91,-13,9.539392014,3.605551275,4.521788577,2.63905733,-220,0.178722222,0.668388889,0.422755511,0.817550542,-91,-96,-97,-99,-107,-108,-137,-137,-140,-140,-150,-150,,,,,,,,,-47,-59,-86,-87,,,,,,,,,horizontal -103 to -124,-150,-12.24744871,-5.010635294,-13,6,2
Hopkins,4/24/2017,2017,6.5,1,6.5,-65,-10,8.062257748,3.16227766,4.189654742,2.397895273,-195,0.45025,0.7885,0.671006706,0.887975225,-71,-74,-98,-101,-144,-149,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal -94 to -110,-149,-12.20655562,-5.003946306,-10,3,0
Hopkins,4/24/2017,2017,6.75,1,6.75,-81,-12,9,3.464101615,4.406719247,2.564949357,-200,0.314157895,0.753578947,0.560497899,0.868089251,-92,-92,-97,-105,,,,,,,,,,,,,,,,,-18,-30,,,,,,,,,,,horizontal -125 to -135,-105,-10.24695077,-4.65396035,-12,2,1
Hopkins,4/24/2017,2017,7,1,7,-74,-2,8.602325267,1.414213562,4.317488114,1.098612289,-195,0.113733333,0.742533333,0.33724373,0.861703739,-87,-87,-118,-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -20,-118,-10.86278049,-4.770684624,-2,2,0
Hopkins,4/24/2017,2017,8,2,8,-79,0,8.888194417,0,4.382026635,0,-170,0.318242424,0.73,0.564129794,0.854400375,-97,-124,-129,-140,-141,-149,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -20,-149,-12.20655562,-5.003946306,0,3,0
Hopkins,4/24/2017,2017,8.25,2,8.25,-152,0,12.32882801,0,5.030437921,0,-165,-0.171517241,0.73,-0.414146401,0.854400375,-61,-66,-95,-97,-102,-105,-115,-120,-121,-139,-147,-149,-150,-152,-154,-154,,,,,,,,,,,,,,,,,,-154,-12.40967365,-5.036952602,0,8,0
Hopkins,4/24/2017,2017,8.5,2,8.5,-27,0,5.196152423,0,3.33220451,0,-148,0.578,0.74,0.760263112,0.860232527,-85,-85,-90,-92,-96,-99,-109,-109,-111,-116,-125,-125,-136,-136,-140,-140,,,,,,,,,,,,,,,,,,-140,-11.83215957,-4.941642423,0,8,0
Hopkins,4/24/2017,2017,8.75,2,8.75,-80,0,8.94427191,0,4.394449155,0,-145,0.26,0.74,0.509901951,0.860232527,-97,-104,-110,-110,-127,-134,-140,-145,,,,,,,,,,,,,-56,-68,,,,,,,,,,,,-145,-12.04159458,-4.976733742,0,4,1
Hopkins,4/24/2017,2017,9,2,9,-81,0,9,0,4.406719247,0,-145,0.418,0.85,0.646529195,0.921954446,-135,-140,-90,-90,-92,-94,-97,-97,-100,-100,-115,-121,-122,-130,,,,,,,,,,,,,,,,,,,,-140,-11.83215957,-4.941642423,0,7,0
Hopkins,4/24/2017,2017,9.25,2,9.25,-84,0,9.16515139,0,4.442651256,0,-160,0.373096774,0.85,0.610816482,0.921954446,-85,-85,-87,-87,-93,-96,-98,-102,-106,-106,-108,-110,-135,-140,-147,-147,,,,,-30,-35,,,,,,,,,,,,-147,-12.12435565,-4.990432587,0,8,1
Hopkins,4/24/2017,2017,9.5,2,9.5,-55,0,7.416198487,0,4.025351691,0,-157,0.492142857,0.83,0.701528942,0.911043358,-70,-70,-75,-87,-105,-105,-110,-110,,,,,,,,,,,,,-45,-49,,,,,,,,,,,,-110,-10.48808848,-4.700480366,0,4,1
Hopkins,4/24/2017,2017,9.75,2,9.75,-59,0,7.681145748,0,4.094344562,0,-150,0.401461538,0.76,0.633609926,0.871779789,-64,-65,-76,-85,-98,-105,-124,-126,,,,,,,,,,,,,-49,-51,,,,,,,,,,,horizontal 0 to -15,-126,-11.22497216,-4.836281907,0,4,1
Hopkins,4/24/2017,2017,10,2,10,-91,0,9.539392014,0,4.521788577,0,-169,0.291,0.76,0.539444158,0.871779789,-97,-97,-110,-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal 0 to -20,-125,-11.18033989,-4.828313737,0,2,0
Soberanes,5/2/2017,2017,0,1,0,-40,-4,6.32455532,2,3.713572067,1.609437912,-180,0.952,1.2472,0.975704873,1.116781089,-59,-60,-68,-73,-83,-88,-100,-103,-113,-117,-124,-128,-131,-140,,,,,,,,,,,,,,,,,,,horizontal -110 to -135,-140,-11.83215957,-4.941642423,-4,7,0
Soberanes,5/2/2017,2017,0.25,1,0.25,-145,-46,12.04159458,6.782329983,4.983606622,3.850147602,-160,-0.118823529,0.836235294,-0.34470789,0.914459017,-21,-35,-74,-81,-2,-3,-150,-153,,,,,,,,,,,,,-67,-85,-110,-113,,,,,,,,,,-153,-12.36931688,-5.030437921,-2,4,2
Soberanes,5/2/2017,2017,0.5,1,0.5,-153,-26,12.36931688,5.099019514,5.036952602,3.295836866,-160,0.4492,0.9064,0.670223843,0.952050419,-68,-78,-88,-93,-80,-84,,,,,,,,,,,,,,,-32,-98,-130,-140,,,,,,,,,horizontal -25 to -45,-153,-12.36931688,-5.030437921,-26,3,2
Soberanes,5/2/2017,2017,0.75,1,0.75,-76,0,8.717797887,0,4.343805422,0,-145,0.6376,0.82,0.798498591,0.905538514,-88,-93,-10,-145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-145,-12.04159458,-4.976733742,0,2,0
Soberanes,5/2/2017,2017,1,1,1,-70,0,8.366600265,0,4.262679877,0,-200,0.507333333,0.82,0.712273356,0.905538514,-78,-81,-148,-181,-185,-188,-200,-200,,,,,,,,,,,,,-27,-30,-62,-65,,,,,,,,,h. -100 to -200,-200,-14.14213562,-5.298317367,0,4,2
Soberanes,5/2/2017,2017,1.25,1,1.25,-95,0,9.746794345,0,4.564348191,0,-150,0.330384615,0.82,0.574790932,0.905538514,-97,-106,-131,-134,-145,-145,,,,,,,,,,,,,,,,,,,,,,,,,,,h. -100 to -150,-145,-12.04159458,-4.976733742,0,3,0
Soberanes,5/2/2017,2017,1.5,1,1.5,-93,0,9.643650761,0,4.543294782,0,-160,0.374846154,0.94,0.612246808,0.969535971,-124,-135,-141,-147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h. -105 to -160,-147,-12.12435565,-4.990432587,0,2,0
Soberanes,5/2/2017,2017,1.75,1,1.75,-105,0,10.24695077,0,4.663439094,0,-152,0.288461538,0.87,0.537086156,0.932737905,-84,-85,-63,-66,-125,-125,-133,-133,-142,-142,,,,,,,,,,,-47,-73,-80,-90,,,,,,,,,,-142,-11.91637529,-4.955827058,0,5,2
Soberanes,5/2/2017,2017,2,1,2,-46,0,6.782329983,0,3.850147602,0,-180,0.696857143,0.94,0.834779697,0.969535971,-83,-83,-86,-93,-104,-107,-123,-129,,,,,,,,,,,,,,,,,,,,,,,,,h. -165 to -190,-129,-11.35781669,-4.859812404,0,4,0
Soberanes,5/2/2017,2017,2.25,1,2.25,-149,0,12.20655562,0,5.010635294,0,-180,0.291411765,0.94,0.53982568,0.969535971,-36,-36,-42,-56,-75,-81,-84,-85,-175,-177,,,,,,,,,,,-31,-96,,,,,,,,,,,,-177,-13.3041347,-5.176149733,0,5,1
Soberanes,5/2/2017,2017,2.5,1,2.5,-157,0,12.52996409,0,5.062595033,0,-200,0.35705,1.04,0.59753661,1.019803903,-27,-37,-56,-93,-43,-53,,,,,,,,,,,,,,,-22,-110,-148,-164,,,,,,,,,h. -60 to -135,-157,-12.52996409,-5.056245805,0,3,2
Soberanes,5/2/2017,2017,2.75,1,2.75,-241,0,15.5241747,0,5.488937726,0,-260,0.159826087,1.04,0.39978255,1.019803903,-36,-36,-75,-79,-260,-260,,,,,,,,,,,,,,,-35,-50,-60,-98,-206,-212,,,,,,,,-260,-16.1245155,-5.560681631,0,3,3
Soberanes,5/2/2017,2017,3,1,3,-180,0,13.41640786,0,5.198497031,0,-290,0.423,0.9,0.650384502,0.948683298,-188,-198,-203,-205,-215,-224,-238,-241,,,,,,,,,,,,,,,,,,,,,,,,,,-241,-15.5241747,-5.484796933,0,4,0
Soberanes,5/2/2017,2017,3.25,1,3.25,-224,0,14.96662955,0,5.416100402,0,-278,0.383826087,0.9,0.619536994,0.948683298,-248,-251,-270,-274,,,,,,,,,,,,,,,,,-151,-159,-205,-214,,,,,,,,,,-274,-16.55294536,-5.613128106,0,2,2
Soberanes,5/2/2017,2017,3.5,1,3.5,-227,0,15.06651917,0,5.429345629,0,-282,0.461384615,1.09,0.679252983,1.044030651,-150,-162,-219,-227,-255,-263,-264,-265,,,,,,,,,,,,,-97,-170,,,,,,,,,,,,-265,-16.2788206,-5.579729826,0,4,1
Soberanes,5/2/2017,2017,3.75,1,3.75,-96,-20,9.797958971,4.472135955,4.574710979,3.044522438,-185,0.81352,1.0324,0.901953436,1.016070864,-103,-103,-120,-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h. 155 to -180,-151,-12.28820573,-5.017279837,-20,2,0
Soberanes,5/2/2017,2017,4,1,4,-198,0,14.07124728,0,5.293304825,0,-225,0.901263158,0.87,0.949348807,0.932737905,-135,-138,-214,-223,-199,-207,,,,,,,,,,,,,,,-119,-150,,,,,,,,,,,,-223,-14.93318452,-5.407171771,0,3,1
Soberanes,5/2/2017,2017,4.25,1,4.25,-184,0,13.56465997,0,5.220355825,0,-230,0.893,0.87,0.944986772,0.932737905,-195,-200,-204,-205,-214,-226,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226,-15.03329638,-5.420534999,0,3,0
Soberanes,5/2/2017,2017,4.5,1,4.5,-175,0,13.22875656,0,5.170483995,0,-225,0.9225,0.96,0.960468636,0.979795897,-159,-163,-188,-194,,,,,,,,,,,,,,,,,-155,-128,-155,-169,,,,,,,,,,-194,-13.92838828,-5.267858159,0,2,2
