site,date,year,rep,elevation (m),bench,transect,meter,lowerlim_zone,girth (mm),depth (mm),sqrt(girth),sqrt(depth),ln(girth),ln(depth),monolayer,myt_type,myt_present,zone,notes,year_zone,refuge_size (over 35mm)
Hopkins,3/26/2015,2015,3,0.413666667,1,3,0.05,0,24,29,4.898979486,5.385164807,3.17805383,3.36729583,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,3,0.44,1,3,0,0,21,41,4.582575695,6.403124237,3.044522438,3.713572067,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.19,1,4,0.8,1,25,20,5,4.472135955,3.218875825,2.995732274,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,4,0.22,1,4,0.77,1,24,21,4.898979486,4.582575695,3.17805383,3.044522438,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,4,0.25,1,4,0.74,1,12,11,3.464101615,3.31662479,2.48490665,2.397895273,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,4,0.31,1,4,0.68,1,28,29,5.291502622,5.385164807,3.33220451,3.36729583,1,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.34,1,4,0.65,1,31,26,5.567764363,5.099019514,3.433987204,3.258096538,1,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.37,1,4,0.62,1,30,15,5.477225575,3.872983346,3.401197382,2.708050201,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.4,1,4,0.59,1,13,32,3.605551275,5.656854249,2.564949357,3.465735903,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.43,1,4,0.56,1,15,66,3.872983346,8.124038405,2.708050201,4.189654742,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.46,1,4,0.53,1,23,48,4.795831523,6.92820323,3.135494216,3.871201011,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.49,1,4,0.5,1,25,49,5,7,3.218875825,3.891820298,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.52,1,4,0.47,1,19,58,4.358898944,7.615773106,2.944438979,4.060443011,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.55,1,4,0.44,1,25,58,5,7.615773106,3.218875825,4.060443011,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.59,1,4,0.4,0,40,30,6.32455532,5.477225575,3.688879454,3.401197382,0,bed,1,bed,,2015_bed,1
Hopkins,3/26/2015,2015,4,0.64,1,4,0.35,0,22,25,4.69041576,5,3.091042453,3.218875825,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.69,1,4,0.3,0,21,81,4.582575695,9,3.044522438,4.394449155,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.74,1,4,0.25,0,23,47,4.795831523,6.8556546,3.135494216,3.850147602,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.79,1,4,0.2,0,16,51,4,7.141428429,2.772588722,3.931825633,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.84,1,4,0.15,0,20,51,4.472135955,7.141428429,2.995732274,3.931825633,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.89,1,4,0.1,0,19,33,4.358898944,5.744562647,2.944438979,3.496507561,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.94,1,4,0.05,0,17,24,4.123105626,4.898979486,2.833213344,3.17805383,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,4,0.99,1,4,0,0,14,29,3.741657387,5.385164807,2.63905733,3.36729583,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.138979592,1,5,1.65,0,24,28,4.898979486,5.291502622,3.17805383,3.33220451,0,patch,1,z3,,2015_z3,0
Hopkins,3/26/2015,2015,5,0.211714286,1,5,1.54,0,20,30,4.472135955,5.477225575,2.995732274,3.401197382,0,patch,1,z3,,2015_z3,0
Hopkins,3/26/2015,2015,5,0.27122449,1,5,1.45,0,18,27,4.242640687,5.196152423,2.890371758,3.295836866,0,patch,1,z3,,2015_z3,0
Hopkins,3/26/2015,2015,5,0.304285714,1,5,1.4,0,20,20,4.472135955,4.472135955,2.995732274,2.995732274,0,patch,1,z3,,2015_z3,0
Hopkins,3/26/2015,2015,5,0.383632653,1,5,1.28,1,15,16,3.872983346,4,2.708050201,2.772588722,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,5,0.403469388,1,5,1.25,1,14,22,3.741657387,4.69041576,2.63905733,3.091042453,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,5,0.509265306,1,5,1.09,1,17,41,4.123105626,6.403124237,2.833213344,3.713572067,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,5,0.529102041,1,5,1.06,1,21,21,4.582575695,4.582575695,3.044522438,3.044522438,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,5,0.548938776,1,5,1.03,1,27,29,5.196152423,5.385164807,3.295836866,3.36729583,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,5,0.56877551,1,5,1,1,30,60,5.477225575,7.745966692,3.401197382,4.094344562,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,5,0.588612245,1,5,0.97,1,27,56,5.196152423,7.483314774,3.295836866,4.025351691,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,5,0.60844898,1,5,0.94,1,31,54,5.567764363,7.348469228,3.433987204,3.988984047,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.628285714,1,5,0.91,1,32,54,5.656854249,7.348469228,3.465735903,3.988984047,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.648122449,1,5,0.88,1,25,56,5,7.483314774,3.218875825,4.025351691,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.667959184,1,5,0.85,1,23,33,4.795831523,5.744562647,3.135494216,3.496507561,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.687795918,1,5,0.82,0,25,61,5,7.810249676,3.218875825,4.110873864,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.720857143,1,5,0.77,0,15,33,3.872983346,5.744562647,2.708050201,3.496507561,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.753918367,1,5,0.72,0,28,62,5.291502622,7.874007874,3.33220451,4.127134385,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.786979592,1,5,0.67,0,22,44,4.69041576,6.633249581,3.091042453,3.784189634,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.820040816,1,5,0.62,0,16,38,4,6.164414003,2.772588722,3.63758616,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.853102041,1,5,0.57,0,18,38,4.242640687,6.164414003,2.890371758,3.63758616,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,5,0.886163265,1,5,0.52,0,18,16,4.242640687,4,2.890371758,2.772588722,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.369526316,1,6,0.89,0,20,25,4.472135955,5,2.995732274,3.218875825,1,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,6,0.391789474,1,6,0.86,0,20,38,4.472135955,6.164414003,2.995732274,3.63758616,1,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.414052632,1,6,0.83,0,17,41,4.123105626,6.403124237,2.833213344,3.713572067,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.436315789,1,6,0.8,0,20,39,4.472135955,6.244997998,2.995732274,3.663561646,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.458578947,1,6,0.77,0,18,46,4.242640687,6.782329983,2.890371758,3.828641396,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.480842105,1,6,0.74,0,16,51,4,7.141428429,2.772588722,3.931825633,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.503105263,1,6,0.71,0,20,23,4.472135955,4.795831523,2.995732274,3.135494216,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.525368421,1,6,0.68,0,27,60,5.196152423,7.745966692,3.295836866,4.094344562,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.547631579,1,6,0.65,0,25,34,5,5.830951895,3.218875825,3.526360525,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.569894737,1,6,0.62,0,27,57,5.196152423,7.549834435,3.295836866,4.043051268,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.607,1,6,0.57,0,20,19,4.472135955,4.358898944,2.995732274,2.944438979,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.644105263,1,6,0.52,0,16,32,4,5.656854249,2.772588722,3.465735903,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.681210526,1,6,0.47,0,15,41,3.872983346,6.403124237,2.708050201,3.713572067,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.718315789,1,6,0.42,0,10,31,3.16227766,5.567764363,2.302585093,3.433987204,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.755421053,1,6,0.37,0,14,25,3.741657387,5,2.63905733,3.218875825,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.792526316,1,6,0.32,0,14,36,3.741657387,6,2.63905733,3.583518938,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.829631579,1,6,0.27,0,10,23,3.16227766,4.795831523,2.302585093,3.135494216,1,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.866736842,1,6,0.22,0,14,28,3.741657387,5.291502622,2.63905733,3.33220451,1,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,6,0.903842105,1,6,0.17,0,14,16,3.741657387,4,2.63905733,2.772588722,1,bed,1,bed,bolt,2015_bed,0
Hopkins,3/26/2015,2015,7,0.035133333,1,7,0.83,0,14,16,3.741657387,4,2.63905733,2.772588722,1,patch,1,z3,,2015_z3,0
Hopkins,3/26/2015,2015,7,0.201066667,1,7,0.64,1,21,28,4.582575695,5.291502622,3.044522438,3.33220451,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.227266667,1,7,0.61,1,24,7,4.898979486,2.645751311,3.17805383,1.945910149,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.253466667,1,7,0.58,1,21,30,4.582575695,5.477225575,3.044522438,3.401197382,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.279666667,1,7,0.55,1,28,18,5.291502622,4.242640687,3.33220451,2.890371758,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.305866667,1,7,0.52,1,17,17,4.123105626,4.123105626,2.833213344,2.833213344,0,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.332066667,1,7,0.49,1,17,20,4.123105626,4.472135955,2.833213344,2.995732274,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,7,0.384466667,1,7,0.43,1,20,18,4.472135955,4.242640687,2.995732274,2.890371758,1,patch,1,contraction,,2015_contraction,0
Hopkins,3/26/2015,2015,7,0.410666667,1,7,0.4,1,27,19,5.196152423,4.358898944,3.295836866,2.944438979,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.436866667,1,7,0.37,1,19,25,4.358898944,5,2.944438979,3.218875825,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.463066667,1,7,0.34,1,24,24,4.898979486,4.898979486,3.17805383,3.17805383,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.489266667,1,7,0.31,1,24,48,4.898979486,6.92820323,3.17805383,3.871201011,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.515466667,1,7,0.28,1,20,27,4.472135955,5.196152423,2.995732274,3.295836866,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.541666667,1,7,0.25,1,17,38,4.123105626,6.164414003,2.833213344,3.63758616,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.585333333,1,7,0.2,1,10,26,3.16227766,5.099019514,2.302585093,3.258096538,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.629,1,7,0.15,1,11,22,3.31662479,4.69041576,2.397895273,3.091042453,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.672666667,1,7,0.1,0,17,24,4.123105626,4.898979486,2.833213344,3.17805383,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.716333333,1,7,0.05,0,16,18,4,4.242640687,2.772588722,2.890371758,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,7,0.76,1,7,0,0,22,26,4.69041576,5.099019514,3.091042453,3.258096538,0,bed,1,bed,bolt,2015_bed,0
Hopkins,3/26/2015,2015,8,0.135818182,2,8,1.14,1,16,57,4,7.549834435,2.772588722,4.043051268,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.151454545,2,8,1.11,1,24,43,4.898979486,6.557438524,3.17805383,3.761200116,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.167090909,2,8,1.08,1,20,37,4.472135955,6.08276253,2.995732274,3.610917913,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.182727273,2,8,1.05,1,19,43,4.358898944,6.557438524,2.944438979,3.761200116,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.198363636,2,8,1.02,1,18,34,4.242640687,5.830951895,2.890371758,3.526360525,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.214,2,8,0.99,1,16,56,4,7.483314774,2.772588722,4.025351691,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.229636364,2,8,0.96,1,20,65,4.472135955,8.062257748,2.995732274,4.17438727,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.245272727,2,8,0.93,1,22,52,4.69041576,7.211102551,3.091042453,3.951243719,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.260909091,2,8,0.9,1,20,82,4.472135955,9.055385138,2.995732274,4.406719247,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.286969697,2,8,0.85,0,17,80,4.123105626,8.94427191,2.833213344,4.382026635,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.313030303,2,8,0.8,0,26,92,5.099019514,9.591663047,3.258096538,4.521788577,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.339090909,2,8,0.75,0,21,66,4.582575695,8.124038405,3.044522438,4.189654742,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.365151515,2,8,0.7,0,21,75,4.582575695,8.660254038,3.044522438,4.317488114,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.391212121,2,8,0.65,0,22,70,4.69041576,8.366600265,3.091042453,4.248495242,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.417272727,2,8,0.6,0,18,51,4.242640687,7.141428429,2.890371758,3.931825633,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.443333333,2,8,0.55,0,26,78,5.099019514,8.831760866,3.258096538,4.356708827,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.469393939,2,8,0.5,0,21,55,4.582575695,7.416198487,3.044522438,4.007333185,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.495454545,2,8,0.45,0,23,56,4.795831523,7.483314774,3.135494216,4.025351691,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.521515152,2,8,0.4,0,22,60,4.69041576,7.745966692,3.091042453,4.094344562,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.547575758,2,8,0.35,0,19,45,4.358898944,6.708203932,2.944438979,3.80666249,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.573636364,2,8,0.3,0,12,51,3.464101615,7.141428429,2.48490665,3.931825633,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.59969697,2,8,0.25,0,22,19,4.69041576,4.358898944,3.091042453,2.944438979,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.651818182,2,8,0.15,0,26,17,5.099019514,4.123105626,3.258096538,2.833213344,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.677878788,2,8,0.1,0,19,81,4.358898944,9,2.944438979,4.394449155,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.703939394,2,8,0.05,0,18,26,4.242640687,5.099019514,2.890371758,3.258096538,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,8,0.73,2,8,0,0,21,29,4.582575695,5.385164807,3.044522438,3.36729583,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.444666667,2,9,0.76,1,23,58,4.795831523,7.615773106,3.135494216,4.060443011,0,bed,1,expansion,,2015_expansion,0
Hopkins,3/26/2015,2015,9,0.460666667,2,9,0.73,1,26,79,5.099019514,8.888194417,3.258096538,4.369447852,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.476666667,2,9,0.7,1,20,69,4.472135955,8.306623863,2.995732274,4.234106505,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.492666667,2,9,0.67,1,20,76,4.472135955,8.717797887,2.995732274,4.33073334,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.508666667,2,9,0.64,1,28,41,5.291502622,6.403124237,3.33220451,3.713572067,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.524666667,2,9,0.61,1,18,79,4.242640687,8.888194417,2.890371758,4.369447852,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.540666667,2,9,0.58,1,25,89,5,9.433981132,3.218875825,4.48863637,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.556666667,2,9,0.55,1,19,90,4.358898944,9.486832981,2.944438979,4.49980967,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.572666667,2,9,0.52,1,13,68,3.605551275,8.246211251,2.564949357,4.219507705,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.583333333,2,9,0.5,0,15,103,3.872983346,10.14889157,2.708050201,4.634728988,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.61,2,9,0.45,0,25,81,5,9,3.218875825,4.394449155,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.636666667,2,9,0.4,0,15,73,3.872983346,8.544003745,2.708050201,4.290459441,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.663333333,2,9,0.35,0,21,79,4.582575695,8.888194417,3.044522438,4.369447852,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.69,2,9,0.3,0,24,60,4.898979486,7.745966692,3.17805383,4.094344562,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.716666667,2,9,0.25,0,15,50,3.872983346,7.071067812,2.708050201,3.912023005,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.743333333,2,9,0.2,0,20,29,4.472135955,5.385164807,2.995732274,3.36729583,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.77,2,9,0.15,0,13,44,3.605551275,6.633249581,2.564949357,3.784189634,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.796666667,2,9,0.1,0,14,38,3.741657387,6.164414003,2.63905733,3.63758616,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.823333333,2,9,0.05,0,13,26,3.605551275,5.099019514,2.564949357,3.258096538,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,9,0.85,2,9,0,0,15,23,3.872983346,4.795831523,2.708050201,3.135494216,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.301307692,2,10,0.89,1,17,22,4.123105626,4.69041576,2.833213344,3.091042453,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,10,0.316769231,2,10,0.86,1,18,28,4.242640687,5.291502622,2.890371758,3.33220451,1,patch,1,z2,,2015_z2,0
Hopkins,3/26/2015,2015,10,0.332230769,2,10,0.83,1,18,20,4.242640687,4.472135955,2.890371758,2.995732274,1,patch,1,contraction,,2015_contraction,0
Hopkins,3/26/2015,2015,10,0.404384615,2,10,0.69,1,17,30,4.123105626,5.477225575,2.833213344,3.401197382,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.419846154,2,10,0.66,1,23,31,4.795831523,5.567764363,3.135494216,3.433987204,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.435307692,2,10,0.63,1,24,35,4.898979486,5.916079783,3.17805383,3.555348061,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.450769231,2,10,0.6,1,21,52,4.582575695,7.211102551,3.044522438,3.951243719,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.466230769,2,10,0.57,1,20,43,4.472135955,6.557438524,2.995732274,3.761200116,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.481692308,2,10,0.54,1,21,43,4.582575695,6.557438524,3.044522438,3.761200116,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.497153846,2,10,0.51,1,19,55,4.358898944,7.416198487,2.944438979,4.007333185,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.512615385,2,10,0.48,1,15,47,3.872983346,6.8556546,2.708050201,3.850147602,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.528076923,2,10,0.45,1,19,35,4.358898944,5.916079783,2.944438979,3.555348061,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.553846154,2,10,0.4,0,19,23,4.358898944,4.795831523,2.944438979,3.135494216,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.579615385,2,10,0.35,0,23,25,4.795831523,5,3.135494216,3.218875825,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.605384615,2,10,0.3,0,19,31,4.358898944,5.567764363,2.944438979,3.433987204,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.631153846,2,10,0.25,0,23,60,4.795831523,7.745966692,3.135494216,4.094344562,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.656923077,2,10,0.2,0,16,42,4,6.480740698,2.772588722,3.737669618,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.682692308,2,10,0.15,0,22,24,4.69041576,4.898979486,3.091042453,3.17805383,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.708461538,2,10,0.1,0,25,44,5,6.633249581,3.218875825,3.784189634,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.734230769,2,10,0.05,0,18,24,4.242640687,4.898979486,2.890371758,3.17805383,0,bed,1,bed,,2015_bed,0
Hopkins,3/26/2015,2015,10,0.76,2,10,0,0,18,20,4.242640687,4.472135955,2.890371758,2.995732274,0,bed,1,bed,,2015_bed,0
Soberanes,5/4/2014,2014,0,0.87,1,0,0.5,1,15,14,3.872983346,3.741657387,2.708050201,2.63905733,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,0.8946,1,0,0.47,1,,56,,7.483314774,,4.025351691,,bed,1,bed,pollicipes,2014_bed,
Soberanes,5/4/2014,2014,0,0.9192,1,0,0.44,1,15,32,3.872983346,5.656854249,2.708050201,3.465735903,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,0.9438,1,0,0.41,1,16,34,4,5.830951895,2.772588722,3.526360525,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,0.9684,1,0,0.38,1,14,19,3.741657387,4.358898944,2.63905733,2.944438979,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,0.993,1,0,0.35,1,14,43,3.741657387,6.557438524,2.63905733,3.761200116,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.0176,1,0,0.32,1,14,36,3.741657387,6,2.63905733,3.583518938,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.0422,1,0,0.29,1,15,30,3.872983346,5.477225575,2.708050201,3.401197382,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.0668,1,0,0.26,1,18,30,4.242640687,5.477225575,2.890371758,3.401197382,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.0914,1,0,0.23,0,13,39,3.605551275,6.244997998,2.564949357,3.663561646,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.116,1,0,0.2,0,15,23,3.872983346,4.795831523,2.708050201,3.135494216,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.1406,1,0,0.17,0,15,23,3.872983346,4.795831523,2.708050201,3.135494216,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.1652,1,0,0.14,0,10,22,3.16227766,4.69041576,2.302585093,3.091042453,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.1898,1,0,0.11,0,10,22,3.16227766,4.69041576,2.302585093,3.091042453,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,0,1.2144,1,0,0.08,0,15,31,3.872983346,5.567764363,2.708050201,3.433987204,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.516266667,1,1,0.68,1,21,42,4.582575695,6.480740698,3.044522438,3.737669618,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.529666667,1,1,0.65,1,23,35,4.795831523,5.916079783,3.135494216,3.555348061,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.543066667,1,1,0.62,1,24,39,4.898979486,6.244997998,3.17805383,3.663561646,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.556466667,1,1,0.59,1,25,40,5,6.32455532,3.218875825,3.688879454,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.569866667,1,1,0.56,1,17,49,4.123105626,7,2.833213344,3.891820298,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.583266667,1,1,0.53,1,,44,,6.633249581,,3.784189634,,bed,1,bed,pollicipes,2014_bed,
Soberanes,5/4/2014,2014,1,0.596666667,1,1,0.5,1,,38,,6.164414003,,3.63758616,,bed,1,bed,pollicipes,2014_bed,
Soberanes,5/4/2014,2014,1,0.610066667,1,1,0.47,1,30,42,5.477225575,6.480740698,3.401197382,3.737669618,,bed,1,bed,,2014_bed,0
Soberanes,5/4/2014,2014,1,0.623466667,1,1,0.44,1,30,36,5.477225575,6,3.401197382,3.583518938,,bed,1,bed,,2014_bed,0
